Date,IVVB11,Date,BOVA11
6/13/2022 16:56:00,210,6/13/2022 16:56:00,99.12
6/14/2022 16:56:00,209.75,6/14/2022 16:56:00,98.36
6/15/2022 16:56:00,209,6/15/2022 16:56:00,99.38
6/17/2022 16:56:00,207.5,6/17/2022 16:56:00,96.21
6/20/2022 16:56:00,211,6/20/2022 16:56:00,96.29
6/21/2022 16:56:00,212.5,6/21/2022 16:56:00,96.4
6/22/2022 16:56:00,213.55,6/22/2022 16:56:00,96.03
6/23/2022 16:56:00,217.65,6/23/2022 16:56:00,94.66
6/24/2022 16:56:00,225.5,6/24/2022 16:56:00,95.47
6/27/2022 16:56:00,223.7,6/27/2022 16:56:00,97.35
6/28/2022 16:56:00,220.5,6/28/2022 16:56:00,97.05
6/29/2022 16:56:00,217.5,6/29/2022 16:56:00,96
6/30/2022 16:56:00,216.7,6/30/2022 16:56:00,95
7/1/2022 16:56:00,227,7/1/2022 16:56:00,95.63
7/4/2022 16:56:00,222.99,7/4/2022 16:56:00,95.2
7/5/2022 16:56:00,226.5,7/5/2022 16:56:00,94.8
7/6/2022 16:56:00,228.16,7/6/2022 16:56:00,95.42
7/7/2022 16:56:00,228.55,7/7/2022 16:56:00,97.38
7/8/2022 16:56:00,225.2,7/8/2022 16:56:00,96.88
7/11/2022 16:56:00,227,7/11/2022 16:56:00,94.8
7/12/2022 16:56:00,227.85,7/12/2022 16:56:00,94.9
7/13/2022 16:56:00,225.24,7/13/2022 16:56:00,94.51
7/14/2022 16:56:00,225.75,7/14/2022 16:56:00,92.55
7/15/2022 16:56:00,228.85,7/15/2022 16:56:00,93.27
7/18/2022 16:56:00,228.5,7/18/2022 16:56:00,93.37
7/19/2022 16:56:00,233.9,7/19/2022 16:56:00,94.7
7/20/2022 16:56:00,237.15,7/20/2022 16:56:00,94.95
7/21/2022 16:56:00,240.13,7/21/2022 16:56:00,95.35
7/22/2022 16:56:00,238.84,7/22/2022 16:56:00,95.42
7/25/2022 16:56:00,233.75,7/25/2022 16:56:00,96.75
7/26/2022 16:56:00,230.5,7/26/2022 16:56:00,96.15
7/27/2022 16:56:00,231.65,7/27/2022 16:56:00,97.83
7/28/2022 16:56:00,230.8,7/28/2022 16:56:00,99.1
7/29/2022 16:56:00,234.5,7/29/2022 16:56:00,99.3
8/1/2022 16:56:00,233.95,8/1/2022 16:56:00,98.56
8/2/2022 16:56:00,237,8/2/2022 16:56:00,99.53
8/3/2022 16:56:00,240.55,8/3/2022 16:56:00,100.2
8/4/2022 16:56:00,237.7,8/4/2022 16:56:00,102.48
8/5/2022 16:56:00,235,8/5/2022 16:56:00,102.74
8/8/2022 16:56:00,232.19,8/8/2022 16:56:00,104.8
8/9/2022 16:56:00,232.57,8/9/2022 16:56:00,105.05
8/10/2022 16:56:00,234.89,8/10/2022 16:56:00,106.56
8/11/2022 16:56:00,238.79,8/11/2022 16:56:00,105.88
8/12/2022 16:56:00,238.34,8/12/2022 16:56:00,108.64
8/15/2022 16:56:00,241,8/15/2022 16:56:00,108.97
8/16/2022 16:56:00,243.19,8/16/2022 16:56:00,109.76
8/17/2022 16:56:00,242.55,8/17/2022 16:56:00,109.99
8/18/2022 16:56:00,243.5,8/18/2022 16:56:00,109.94
8/19/2022 16:56:00,240.15,8/19/2022 16:56:00,107.53
8/22/2022 16:56:00,235.1,8/22/2022 16:56:00,106.73
8/23/2022 16:56:00,231.41,8/23/2022 16:56:00,109.1
8/24/2022 16:56:00,232.7,8/24/2022 16:56:00,109.18
8/25/2022 16:56:00,235.51,8/25/2022 16:56:00,109.6
8/26/2022 16:56:00,226,8/26/2022 16:56:00,108.36
8/29/2022 16:56:00,223,8/29/2022 16:56:00,108.4
8/30/2022 16:56:00,223.85,8/30/2022 16:56:00,106.4
8/31/2022 16:56:00,226,8/31/2022 16:56:00,105.83
9/1/2022 16:56:00,228.35,9/1/2022 16:56:00,106.59
9/2/2022 16:56:00,223.55,9/2/2022 16:56:00,107.09
9/5/2022 16:56:00,223,9/5/2022 16:56:00,108.45
9/6/2022 16:56:00,225,9/6/2022 16:56:00,105.95
9/8/2022 16:56:00,229.5,9/8/2022 16:56:00,106.18
9/9/2022 16:56:00,230.2,9/9/2022 16:56:00,108.4
9/12/2022 16:56:00,230,9/12/2022 16:56:00,109.44
9/13/2022 16:56:00,224.5,9/13/2022 16:56:00,106.98
9/14/2022 16:56:00,224.75,9/14/2022 16:56:00,106.75
9/15/2022 16:56:00,225,9/15/2022 16:56:00,106.11
9/16/2022 16:56:00,224.25,9/16/2022 16:56:00,105.6
9/19/2022 16:56:00,221.25,9/19/2022 16:56:00,108.22
9/20/2022 16:56:00,218.25,9/20/2022 16:56:00,108.85
9/21/2022 16:56:00,215.35,9/21/2022 16:56:00,108.16
9/22/2022 16:56:00,211.9,9/22/2022 16:56:00,110.13
9/23/2022 16:56:00,213.75,9/23/2022 16:56:00,107.84
