Date,IVVB11,Date,BOVA11,Date,SMAL11
4/1/2019 16:56:00,118.18,4/1/2019 16:56:00,92.35,4/1/2019 16:56:00,94.8
4/2/2019 16:56:00,117.95,4/2/2019 16:56:00,91.83,4/2/2019 16:56:00,94.3
4/3/2019 16:56:00,118.65,4/3/2019 16:56:00,91.16,4/3/2019 16:56:00,93.6
4/4/2019 16:56:00,117.95,4/4/2019 16:56:00,92.87,4/4/2019 16:56:00,95.0
4/5/2019 16:56:00,118.99,4/5/2019 16:56:00,93.56,4/5/2019 16:56:00,95.8
4/8/2019 16:56:00,118.42,4/8/2019 16:56:00,93.78,4/8/2019 16:56:00,95.2
4/9/2019 16:56:00,118,4/9/2019 16:56:00,92.7,4/9/2019 16:56:00,94.5
4/10/2019 16:56:00,117.45,4/10/2019 16:56:00,92.49,4/10/2019 16:56:00,94.6
4/11/2019 16:56:00,118.55,4/11/2019 16:56:00,91.38,4/11/2019 16:56:00,93.5
4/12/2019 16:56:00,120.8,4/12/2019 16:56:00,89.51,4/12/2019 16:56:00,92.0
4/15/2019 16:56:00,119.6,4/15/2019 16:56:00,89.81,4/15/2019 16:56:00,92.8
4/16/2019 16:56:00,120.69,4/16/2019 16:56:00,91,4/16/2019 16:56:00,93.3
4/17/2019 16:56:00,121.65,4/17/2019 16:56:00,90,4/17/2019 16:56:00,92.4
4/18/2019 16:56:00,121.85,4/18/2019 16:56:00,91.16,4/18/2019 16:56:00,93.2
4/22/2019 16:56:00,121.82,4/22/2019 16:56:00,91.2,4/22/2019 16:56:00,93.1
4/23/2019 16:56:00,122.4,4/23/2019 16:56:00,92.37,4/23/2019 16:56:00,94.5
4/24/2019 16:56:00,124,4/24/2019 16:56:00,91.6,4/24/2019 16:56:00,93.8
4/25/2019 16:56:00,123.88,4/25/2019 16:56:00,92.9,4/25/2019 16:56:00,94.8
4/26/2019 16:56:00,122.68,4/26/2019 16:56:00,92.63,4/26/2019 16:56:00,94.6
4/29/2019 16:56:00,123.8,4/29/2019 16:56:00,92.72,4/29/2019 16:56:00,94.7
4/30/2019 16:56:00,122.85,4/30/2019 16:56:00,92.88,4/30/2019 16:56:00,95.1
5/2/2019 16:56:00,122.69,5/2/2019 16:56:00,92.08,5/2/2019 16:56:00,94.8
5/3/2019 16:56:00,123.35,5/3/2019 16:56:00,92.6,5/3/2019 16:56:00,95.3
5/6/2019 16:56:00,123.24,5/6/2019 16:56:00,91.61,5/6/2019 16:56:00,94.2
5/7/2019 16:56:00,122,5/7/2019 16:56:00,90.98,5/7/2019 16:56:00,93.9
5/8/2019 16:56:00,120.7,5/8/2019 16:56:00,92.11,5/8/2019 16:56:00,95.1
5/9/2019 16:56:00,120.93,5/9/2019 16:56:00,91.37,5/9/2019 16:56:00,95.2
5/10/2019 16:56:00,121.18,5/10/2019 16:56:00,90.8,5/10/2019 16:56:00,94.6
5/13/2019 16:56:00,119.01,5/13/2019 16:56:00,88.31,5/13/2019 16:56:00,92.1
5/14/2019 16:56:00,120.07,5/14/2019 16:56:00,88.76,5/14/2019 16:56:00,92.1
5/15/2019 16:56:00,121,5/15/2019 16:56:00,87.87,5/15/2019 16:56:00,90.9
5/16/2019 16:56:00,123.59,5/16/2019 16:56:00,86.56,5/16/2019 16:56:00,89.4
5/17/2019 16:56:00,125.91,5/17/2019 16:56:00,86.74,5/17/2019 16:56:00,88.4
5/20/2019 16:56:00,123.9,5/20/2019 16:56:00,88.83,5/20/2019 16:56:00,90.7
5/21/2019 16:56:00,123.3,5/21/2019 16:56:00,91.19,5/21/2019 16:56:00,92.6
5/22/2019 16:56:00,123.3,5/22/2019 16:56:00,90.96,5/22/2019 16:56:00,92.5
5/23/2019 16:56:00,121.74,5/23/2019 16:56:00,90.43,5/23/2019 16:56:00,92.4
5/24/2019 16:56:00,121.29,5/24/2019 16:56:00,90.25,5/24/2019 16:56:00,92.1
5/27/2019 16:56:00,121.5,5/27/2019 16:56:00,91.5,5/27/2019 16:56:00,93.0
5/28/2019 16:56:00,120.5,5/28/2019 16:56:00,92.85,5/28/2019 16:56:00,94.3
5/29/2019 16:56:00,117.77,5/29/2019 16:56:00,93.06,5/29/2019 16:56:00,94.9
5/30/2019 16:56:00,118.25,5/30/2019 16:56:00,93.96,5/30/2019 16:56:00,96.1
5/31/2019 16:56:00,115.05,5/31/2019 16:56:00,93.59,5/31/2019 16:56:00,96.8
6/3/2019 16:56:00,113.58,6/3/2019 16:56:00,93.48,6/3/2019 16:56:00,96.9
6/4/2019 16:56:00,115.1,6/4/2019 16:56:00,93.8,6/4/2019 16:56:00,97.4
6/5/2019 16:56:00,117.38,6/5/2019 16:56:00,92.64,6/5/2019 16:56:00,97.0
6/6/2019 16:56:00,117.8,6/6/2019 16:56:00,93.69,6/6/2019 16:56:00,97.8
6/7/2019 16:56:00,118.78,6/7/2019 16:56:00,94.22,6/7/2019 16:56:00,98.9
6/10/2019 16:56:00,119.61,6/10/2019 16:56:00,93.85,6/10/2019 16:56:00,99.1
6/11/2019 16:56:00,118.76,6/11/2019 16:56:00,95.42,6/11/2019 16:56:00,99.4
6/12/2019 16:56:00,118.65,6/12/2019 16:56:00,94.66,6/12/2019 16:56:00,98.4
6/13/2019 16:56:00,118.91,6/13/2019 16:56:00,95.14,6/13/2019 16:56:00,100.7
6/14/2019 16:56:00,120.09,6/14/2019 16:56:00,94.51,6/14/2019 16:56:00,100.9
6/17/2019 16:56:00,120.09,6/17/2019 16:56:00,94.25,6/17/2019 16:56:00,100.7
6/18/2019 16:56:00,120.15,6/18/2019 16:56:00,95.77,6/18/2019 16:56:00,101.8
6/19/2019 16:56:00,120.09,6/19/2019 16:56:00,96.63,6/19/2019 16:56:00,102.3
6/21/2019 16:56:00,119.77,6/21/2019 16:56:00,98.22,6/21/2019 16:56:00,103.0
6/24/2019 16:56:00,120.21,6/24/2019 16:56:00,98.31,6/24/2019 16:56:00,103.5
6/25/2019 16:56:00,119.7,6/25/2019 16:56:00,96.36,6/25/2019 16:56:00,101.3
6/26/2019 16:56:00,119.05,6/26/2019 16:56:00,96.85,6/26/2019 16:56:00,101.6
6/27/2019 16:56:00,119.29,6/27/2019 16:56:00,97.07,6/27/2019 16:56:00,102.4
6/28/2019 16:56:00,119.7,6/28/2019 16:56:00,97.11,6/28/2019 16:56:00,103.6
7/1/2019 16:56:00,121.62,7/1/2019 16:56:00,97.45,7/1/2019 16:56:00,103.0
7/2/2019 16:56:00,122.25,7/2/2019 16:56:00,96.77,7/2/2019 16:56:00,102.9
7/3/2019 16:56:00,121.07,7/3/2019 16:56:00,98.32,7/3/2019 16:56:00,104.5
7/4/2019 16:56:00,122.8,7/4/2019 16:56:00,100,7/4/2019 16:56:00,106.1
7/5/2019 16:56:00,122.5,7/5/2019 16:56:00,100.27,7/5/2019 16:56:00,107.9
7/8/2019 16:56:00,121.8,7/8/2019 16:56:00,100.56,7/8/2019 16:56:00,109.8
7/10/2019 16:56:00,120.5,7/10/2019 16:56:00,101.96,7/10/2019 16:56:00,111.1
7/11/2019 16:56:00,119.82,7/11/2019 16:56:00,101.21,7/11/2019 16:56:00,110.9
7/12/2019 16:56:00,120.05,7/12/2019 16:56:00,100.05,7/12/2019 16:56:00,109.4
7/15/2019 16:56:00,120.75,7/15/2019 16:56:00,100.04,7/15/2019 16:56:00,108.7
7/16/2019 16:56:00,120.39,7/16/2019 16:56:00,99.9,7/16/2019 16:56:00,108.8
7/17/2019 16:56:00,119.75,7/17/2019 16:56:00,100.01,7/17/2019 16:56:00,109.6
7/18/2019 16:56:00,119.01,7/18/2019 16:56:00,100.7,7/18/2019 16:56:00,110.0
7/19/2019 16:56:00,119.1,7/19/2019 16:56:00,99.6,7/19/2019 16:56:00,109.1
7/22/2019 16:56:00,118.99,7/22/2019 16:56:00,100,7/22/2019 16:56:00,108.8
7/23/2019 16:56:00,121.1,7/23/2019 16:56:00,100.1,7/23/2019 16:56:00,108.5
7/24/2019 16:56:00,121.32,7/24/2019 16:56:00,100.39,7/24/2019 16:56:00,108.5
7/25/2019 16:56:00,121.25,7/25/2019 16:56:00,98.8,7/25/2019 16:56:00,107.5
7/26/2019 16:56:00,121.8,7/26/2019 16:56:00,99.15,7/26/2019 16:56:00,108.7
7/29/2019 16:56:00,121.9,7/29/2019 16:56:00,99.56,7/29/2019 16:56:00,109.6
7/30/2019 16:56:00,120.6,7/30/2019 16:56:00,99.12,7/30/2019 16:56:00,110.7
7/31/2019 16:56:00,121.11,7/31/2019 16:56:00,97.98,7/31/2019 16:56:00,110.3
8/1/2019 16:56:00,122.05,8/1/2019 16:56:00,98.43,8/1/2019 16:56:00,112.1
8/2/2019 16:56:00,121.9,8/2/2019 16:56:00,98.78,8/2/2019 16:56:00,111.9
8/5/2019 16:56:00,119.99,8/5/2019 16:56:00,96.47,8/5/2019 16:56:00,109.6
8/6/2019 16:56:00,121.89,8/6/2019 16:56:00,98.44,8/6/2019 16:56:00,112.0
8/7/2019 16:56:00,122.45,8/7/2019 16:56:00,99.05,8/7/2019 16:56:00,111.7
8/8/2019 16:56:00,123.32,8/8/2019 16:56:00,100.36,8/8/2019 16:56:00,114.2
8/9/2019 16:56:00,122.99,8/9/2019 16:56:00,100.24,8/9/2019 16:56:00,115.9
8/12/2019 16:56:00,122.67,8/12/2019 16:56:00,98.16,8/12/2019 16:56:00,113.7
8/13/2019 16:56:00,124.23,8/13/2019 16:56:00,99.52,8/13/2019 16:56:00,114.5
8/14/2019 16:56:00,122.7,8/14/2019 16:56:00,96.65,8/14/2019 16:56:00,111.5
8/15/2019 16:56:00,121.52,8/15/2019 16:56:00,95.38,8/15/2019 16:56:00,109.1
8/16/2019 16:56:00,123.8,8/16/2019 16:56:00,96.15,8/16/2019 16:56:00,109.3
8/19/2019 16:56:00,127.11,8/19/2019 16:56:00,95.77,8/19/2019 16:56:00,108.1
8/20/2019 16:56:00,125.89,8/20/2019 16:56:00,95.54,8/20/2019 16:56:00,108.4
8/21/2019 16:56:00,127.5,8/21/2019 16:56:00,97.53,8/21/2019 16:56:00,111.0
8/22/2019 16:56:00,127.5,8/22/2019 16:56:00,96.35,8/22/2019 16:56:00,109.8
8/23/2019 16:56:00,125.63,8/23/2019 16:56:00,94.02,8/23/2019 16:56:00,107.8
8/26/2019 16:56:00,127.62,8/26/2019 16:56:00,92.65,8/26/2019 16:56:00,105.7
8/27/2019 16:56:00,127.25,8/27/2019 16:56:00,93.65,8/27/2019 16:56:00,106.8
8/28/2019 16:56:00,126.52,8/28/2019 16:56:00,94.58,8/28/2019 16:56:00,107.3
8/29/2019 16:56:00,130.5,8/29/2019 16:56:00,96.86,8/29/2019 16:56:00,109.9
8/30/2019 16:56:00,129.08,8/30/2019 16:56:00,97.61,8/30/2019 16:56:00,111.5
9/2/2019 16:56:00,129.55,9/2/2019 16:56:00,96.76,9/2/2019 16:56:00,111.0
9/3/2019 16:56:00,130.08,9/3/2019 16:56:00,95.9,9/3/2019 16:56:00,110.0
9/4/2019 16:56:00,129.27,9/4/2019 16:56:00,97.37,9/4/2019 16:56:00,109.6
9/5/2019 16:56:00,131.02,9/5/2019 16:56:00,98.44,9/5/2019 16:56:00,110.2
9/6/2019 16:56:00,129.99,9/6/2019 16:56:00,99.13,9/6/2019 16:56:00,109.1
9/9/2019 16:56:00,130.91,9/9/2019 16:56:00,99.33,9/9/2019 16:56:00,107.6
9/10/2019 16:56:00,130.27,9/10/2019 16:56:00,99.19,9/10/2019 16:56:00,107.3
9/11/2019 16:56:00,130.5,9/11/2019 16:56:00,99.75,9/11/2019 16:56:00,110.3
9/12/2019 16:56:00,130.98,9/12/2019 16:56:00,100.36,9/12/2019 16:56:00,110.5
9/13/2019 16:56:00,131.5,9/13/2019 16:56:00,99.58,9/13/2019 16:56:00,109.3
9/16/2019 16:56:00,131.31,9/16/2019 16:56:00,99.8,9/16/2019 16:56:00,108.2
9/17/2019 16:56:00,131.21,9/17/2019 16:56:00,100.76,9/17/2019 16:56:00,110.4
9/18/2019 16:56:00,131.71,9/18/2019 16:56:00,100.63,9/18/2019 16:56:00,111.1
9/19/2019 16:56:00,133.82,9/19/2019 16:56:00,100.44,9/19/2019 16:56:00,112.2
9/20/2019 16:56:00,133.08,9/20/2019 16:56:00,100.76,9/20/2019 16:56:00,112.4
9/23/2019 16:56:00,133.25,9/23/2019 16:56:00,100.78,9/23/2019 16:56:00,112.0
9/24/2019 16:56:00,132.23,9/24/2019 16:56:00,100,9/24/2019 16:56:00,111.7
9/25/2019 16:56:00,131.1,9/25/2019 16:56:00,100.45,9/25/2019 16:56:00,110.9
9/26/2019 16:56:00,132.75,9/26/2019 16:56:00,101.43,9/26/2019 16:56:00,112.0
9/27/2019 16:56:00,131.52,9/27/2019 16:56:00,101.24,9/27/2019 16:56:00,111.8
9/30/2019 16:56:00,132.32,9/30/2019 16:56:00,101.01,9/30/2019 16:56:00,112.8
10/1/2019 16:56:00,130.85,10/1/2019 16:56:00,100.06,10/1/2019 16:56:00,112.3
10/2/2019 16:56:00,127.71,10/2/2019 16:56:00,97.15,10/2/2019 16:56:00,110.5
10/3/2019 16:56:00,126.25,10/3/2019 16:56:00,97.72,10/3/2019 16:56:00,111.4
10/4/2019 16:56:00,127.8,10/4/2019 16:56:00,98.69,10/4/2019 16:56:00,112.7
10/7/2019 16:56:00,128.59,10/7/2019 16:56:00,96.8,10/7/2019 16:56:00,110.5
10/8/2019 16:56:00,126.03,10/8/2019 16:56:00,96.15,10/8/2019 16:56:00,109.5
10/9/2019 16:56:00,128.18,10/9/2019 16:56:00,97.5,10/9/2019 16:56:00,110.7
10/10/2019 16:56:00,129.89,10/10/2019 16:56:00,98.08,10/10/2019 16:56:00,110.5
10/11/2019 16:56:00,130.13,10/11/2019 16:56:00,99.97,10/11/2019 16:56:00,112.5
10/14/2019 16:56:00,130.7,10/14/2019 16:56:00,100.35,10/14/2019 16:56:00,113.0
10/15/2019 16:56:00,133.65,10/15/2019 16:56:00,100.58,10/15/2019 16:56:00,112.6
10/16/2019 16:56:00,132.54,10/16/2019 16:56:00,101.4,10/16/2019 16:56:00,113.8
10/17/2019 16:56:00,133.15,10/17/2019 16:56:00,101.05,10/17/2019 16:56:00,114.1
10/18/2019 16:56:00,131.4,10/18/2019 16:56:00,100.75,10/18/2019 16:56:00,114.0
10/21/2019 16:56:00,132.9,10/21/2019 16:56:00,102,10/21/2019 16:56:00,115.2
10/22/2019 16:56:00,130.65,10/22/2019 16:56:00,103.24,10/22/2019 16:56:00,115.6
10/23/2019 16:56:00,129.65,10/23/2019 16:56:00,103.4,10/23/2019 16:56:00,115.3
10/24/2019 16:56:00,129.9,10/24/2019 16:56:00,103,10/24/2019 16:56:00,114.6
10/25/2019 16:56:00,129.72,10/25/2019 16:56:00,103.37,10/25/2019 16:56:00,114.2
10/28/2019 16:56:00,129.6,10/28/2019 16:56:00,103.95,10/28/2019 16:56:00,114.4
10/29/2019 16:56:00,129.82,10/29/2019 16:56:00,103.5,10/29/2019 16:56:00,115.1
10/30/2019 16:56:00,129.99,10/30/2019 16:56:00,104.29,10/30/2019 16:56:00,116.0
10/31/2019 16:56:00,130,10/31/2019 16:56:00,103.23,10/31/2019 16:56:00,115.6
11/1/2019 16:56:00,129.93,11/1/2019 16:56:00,104.27,11/1/2019 16:56:00,117.4
11/4/2019 16:56:00,132.15,11/4/2019 16:56:00,104.63,11/4/2019 16:56:00,118.1
11/5/2019 16:56:00,131.15,11/5/2019 16:56:00,104.67,11/5/2019 16:56:00,116.7
11/6/2019 16:56:00,133.85,11/6/2019 16:56:00,104.35,11/6/2019 16:56:00,117.7
11/7/2019 16:56:00,135.6,11/7/2019 16:56:00,105.31,11/7/2019 16:56:00,118.9
11/8/2019 16:56:00,137.51,11/8/2019 16:56:00,103.4,11/8/2019 16:56:00,116.4
11/11/2019 16:56:00,137.17,11/11/2019 16:56:00,104.24,11/11/2019 16:56:00,116.9
11/12/2019 16:56:00,137.92,11/12/2019 16:56:00,102.45,11/12/2019 16:56:00,114.9
11/13/2019 16:56:00,138.53,11/13/2019 16:56:00,102.37,11/13/2019 16:56:00,114.5
11/14/2019 16:56:00,139.06,11/14/2019 16:56:00,102.55,11/14/2019 16:56:00,116.3
11/18/2019 16:56:00,140.9,11/18/2019 16:56:00,102,11/18/2019 16:56:00,116.8
11/19/2019 16:56:00,140.49,11/19/2019 16:56:00,101.96,11/19/2019 16:56:00,116.5
11/21/2019 16:56:00,139.75,11/21/2019 16:56:00,103.5,11/21/2019 16:56:00,118.3
11/22/2019 16:56:00,139.85,11/22/2019 16:56:00,104.6,11/22/2019 16:56:00,119.4
11/25/2019 16:56:00,141.95,11/25/2019 16:56:00,104.25,11/25/2019 16:56:00,119.7
11/26/2019 16:56:00,142.93,11/26/2019 16:56:00,103.44,11/26/2019 16:56:00,119.5
11/27/2019 16:56:00,143.95,11/27/2019 16:56:00,103.68,11/27/2019 16:56:00,119.8
11/28/2019 16:56:00,142.99,11/28/2019 16:56:00,104.38,11/28/2019 16:56:00,121.2
11/29/2019 16:56:00,143.6,11/29/2019 16:56:00,104.35,11/29/2019 16:56:00,121.2
12/2/2019 16:56:00,141,12/2/2019 16:56:00,104.81,12/2/2019 16:56:00,121.0
12/3/2019 16:56:00,139.53,12/3/2019 16:56:00,105,12/3/2019 16:56:00,121.2
12/4/2019 16:56:00,140.37,12/4/2019 16:56:00,106.1,12/4/2019 16:56:00,121.7
12/5/2019 16:56:00,140,12/5/2019 16:56:00,106.44,12/5/2019 16:56:00,122.1
12/6/2019 16:56:00,139.73,12/6/2019 16:56:00,106.93,12/6/2019 16:56:00,123.6
12/9/2019 16:56:00,139.45,12/9/2019 16:56:00,106.77,12/9/2019 16:56:00,124.9
12/10/2019 16:56:00,139.37,12/10/2019 16:56:00,106.58,12/10/2019 16:56:00,124.4
12/11/2019 16:56:00,138.8,12/11/2019 16:56:00,106.75,12/11/2019 16:56:00,126.5
12/12/2019 16:56:00,138.91,12/12/2019 16:56:00,107.85,12/12/2019 16:56:00,127.6
12/13/2019 16:56:00,139.72,12/13/2019 16:56:00,108.31,12/13/2019 16:56:00,129.8
12/16/2019 16:56:00,138.51,12/16/2019 16:56:00,107.72,12/16/2019 16:56:00,131.0
12/17/2019 16:56:00,139.2,12/17/2019 16:56:00,108.41,12/17/2019 16:56:00,129.7
12/18/2019 16:56:00,139,12/18/2019 16:56:00,110.16,12/18/2019 16:56:00,130.2
12/19/2019 16:56:00,138.2,12/19/2019 16:56:00,110.82,12/19/2019 16:56:00,132.5
12/20/2019 16:56:00,141.35,12/20/2019 16:56:00,110.84,12/20/2019 16:56:00,133.2
12/23/2019 16:56:00,141.55,12/23/2019 16:56:00,111.67,12/23/2019 16:56:00,134.6
12/26/2019 16:56:00,140.4,12/26/2019 16:56:00,112.81,12/26/2019 16:56:00,136.8
12/27/2019 16:56:00,140.35,12/27/2019 16:56:00,112.17,12/27/2019 16:56:00,137.0
12/30/2019 16:56:00,138.71,12/30/2019 16:56:00,111.23,12/30/2019 16:56:00,136.4
1/2/2020 16:56:00,140.6,1/2/2020 16:56:00,114.24,1/2/2020 16:56:00,139.5
1/3/2020 17:50:00,140.7,1/3/2020 17:50:00,113.8,1/3/2020 17:50:00,140.9
1/7/2020 16:56:00,141.3,1/7/2020 16:56:00,112.24,1/7/2020 16:56:00,139.4
1/8/2020 16:56:00,141.55,1/8/2020 16:56:00,111.95,1/8/2020 16:56:00,138.2
1/9/2020 16:56:00,143.4,1/9/2020 16:56:00,111.66,1/9/2020 16:56:00,138.8
1/10/2020 16:56:00,143.35,1/10/2020 16:56:00,111.28,1/10/2020 16:56:00,139.4
1/13/2020 16:56:00,146.05,1/13/2020 16:56:00,113.08,1/13/2020 16:56:00,141.9
1/14/2020 16:56:00,145.44,1/14/2020 16:56:00,113.32,1/14/2020 16:56:00,143.2
1/15/2020 16:56:00,147.5,1/15/2020 16:56:00,112.18,1/15/2020 16:56:00,142.5
1/16/2020 16:56:00,148.86,1/16/2020 16:56:00,112.35,1/16/2020 16:56:00,142.5
1/17/2020 16:56:00,148.55,1/17/2020 16:56:00,114.1,1/17/2020 16:56:00,143.4
1/21/2020 16:56:00,150.03,1/21/2020 16:56:00,112.65,1/21/2020 16:56:00,144.0
1/22/2020 16:56:00,148.99,1/22/2020 16:56:00,114.1,1/22/2020 16:56:00,146.3
1/23/2020 16:56:00,148.75,1/23/2020 16:56:00,115.21,1/23/2020 16:56:00,146.7
1/24/2020 16:56:00,147.82,1/24/2020 16:56:00,114,1/24/2020 16:56:00,145.2
1/27/2020 16:56:00,146.06,1/27/2020 16:56:00,110.29,1/27/2020 16:56:00,140.5
1/28/2020 16:56:00,147,1/28/2020 16:56:00,112.3,1/28/2020 16:56:00,142.6
1/29/2020 16:56:00,149,1/29/2020 16:56:00,110.88,1/29/2020 16:56:00,141.4
1/30/2020 16:56:00,149.89,1/30/2020 16:56:00,111.19,1/30/2020 16:56:00,138.9
1/31/2020 16:56:00,148.1,1/31/2020 16:56:00,108.9,1/31/2020 16:56:00,136.9
2/3/2020 16:56:00,147.97,2/3/2020 16:56:00,110.42,2/3/2020 16:56:00,139.6
2/4/2020 16:56:00,150.6,2/4/2020 16:56:00,111.21,2/4/2020 16:56:00,141.4
2/5/2020 16:56:00,151.5,2/5/2020 16:56:00,111.77,2/5/2020 16:56:00,141.9
2/6/2020 16:56:00,153.5,2/6/2020 16:56:00,110.95,2/6/2020 16:56:00,139.4
2/7/2020 16:56:00,153.9,2/7/2020 16:56:00,109.35,2/7/2020 16:56:00,135.9
2/10/2020 16:56:00,155.6,2/10/2020 16:56:00,108.79,2/10/2020 16:56:00,132.2
2/11/2020 16:56:00,156.15,2/11/2020 16:56:00,111.3,2/11/2020 16:56:00,136.1
2/12/2020 16:56:00,157.5,2/12/2020 16:56:00,112.45,2/12/2020 16:56:00,138.1
2/13/2020 16:56:00,157.7,2/13/2020 16:56:00,110.9,2/13/2020 16:56:00,138.2
2/14/2020 16:56:00,155.67,2/14/2020 16:56:00,110.08,2/14/2020 16:56:00,137.5
2/17/2020 16:56:00,158.98,2/17/2020 16:56:00,110.8,2/17/2020 16:56:00,139.0
2/18/2020 16:56:00,157.76,2/18/2020 16:56:00,111.14,2/18/2020 16:56:00,138.8
2/19/2020 16:56:00,158.65,2/19/2020 16:56:00,112.08,2/19/2020 16:56:00,141.0
2/20/2020 16:56:00,158.9,2/20/2020 16:56:00,110.2,2/20/2020 16:56:00,139.6
2/21/2020 16:56:00,157.25,2/21/2020 16:56:00,109.45,2/21/2020 16:56:00,139.3
2/26/2020 16:56:00,148.02,2/26/2020 16:56:00,101.9,2/26/2020 16:56:00,129.1
2/27/2020 16:56:00,143.75,2/27/2020 16:56:00,99.2,2/27/2020 16:56:00,125.1
2/28/2020 16:56:00,141.56,2/28/2020 16:56:00,100.6,2/28/2020 16:56:00,125.9
3/2/2020 16:56:00,148.63,3/2/2020 16:56:00,102.99,3/2/2020 16:56:00,130.0
3/3/2020 16:56:00,145.4,3/3/2020 16:56:00,101.75,3/3/2020 16:56:00,128.9
3/4/2020 16:56:00,154,3/4/2020 16:56:00,103.1,3/4/2020 16:56:00,131.8
3/5/2020 16:56:00,150.05,3/5/2020 16:56:00,98.79,3/5/2020 16:56:00,124.3
3/6/2020 16:56:00,147.72,3/6/2020 16:56:00,94.4,3/6/2020 16:56:00,119.2
3/9/2020 16:56:00,138.8,3/9/2020 16:56:00,82.7,3/9/2020 16:56:00,103.8
3/10/2020 16:56:00,144,3/10/2020 16:56:00,88.63,3/10/2020 16:56:00,110.5
3/11/2020 16:56:00,139.15,3/11/2020 16:56:00,82.06,3/11/2020 16:56:00,102.5
3/12/2020 16:56:00,127,3/12/2020 16:56:00,70.1,3/12/2020 16:56:00,87.4
3/13/2020 16:56:00,140.05,3/13/2020 16:56:00,79.49,3/13/2020 16:56:00,97.5
3/16/2020 16:56:00,129.22,3/16/2020 16:56:00,68.4,3/16/2020 16:56:00,80.5
3/17/2020 16:56:00,136.5,3/17/2020 16:56:00,71,3/17/2020 16:56:00,85.7
3/18/2020 16:56:00,133.5,3/18/2020 16:56:00,65.01,3/18/2020 16:56:00,72.8
3/19/2020 16:56:00,131.25,3/19/2020 16:56:00,65,3/19/2020 16:56:00,76.0
3/20/2020 16:56:00,125,3/20/2020 16:56:00,64.77,3/20/2020 16:56:00,75.9
3/23/2020 16:56:00,124,3/23/2020 16:56:00,61.14,3/23/2020 16:56:00,71.8
3/24/2020 16:56:00,135,3/24/2020 16:56:00,67.4,3/24/2020 16:56:00,76.0
3/25/2020 16:56:00,134.15,3/25/2020 16:56:00,71.73,3/25/2020 16:56:00,81.6
3/26/2020 16:56:00,141.15,3/26/2020 16:56:00,74.57,3/26/2020 16:56:00,88.7
3/27/2020 16:56:00,139.4,3/27/2020 16:56:00,70.22,3/27/2020 16:56:00,84.0
3/30/2020 16:56:00,146,3/30/2020 16:56:00,71.97,3/30/2020 16:56:00,83.5
3/31/2020 16:56:00,144.62,3/31/2020 16:56:00,69.35,3/31/2020 16:56:00,78.7
4/1/2020 16:56:00,140.5,4/1/2020 16:56:00,68.18,4/1/2020 16:56:00,77.1
4/2/2020 16:56:00,143.5,4/2/2020 16:56:00,69.63,4/2/2020 16:56:00,78.4
4/3/2020 16:56:00,143.5,4/3/2020 16:56:00,66.9,4/3/2020 16:56:00,75.0
4/6/2020 16:56:00,150.8,4/6/2020 16:56:00,71.57,4/6/2020 16:56:00,79.5
4/7/2020 16:56:00,149.65,4/7/2020 16:56:00,73.51,4/7/2020 16:56:00,82.0
4/8/2020 16:56:00,151.8,4/8/2020 16:56:00,75.73,4/8/2020 16:56:00,84.4
4/9/2020 16:56:00,152.72,4/9/2020 16:56:00,74.87,4/9/2020 16:56:00,83.3
4/13/2020 16:56:00,153.98,4/13/2020 16:56:00,75.96,4/13/2020 16:56:00,83.4
4/14/2020 16:56:00,158.55,4/14/2020 16:56:00,76.85,4/14/2020 16:56:00,87.0
4/15/2020 16:56:00,157.05,4/15/2020 16:56:00,76.05,4/15/2020 16:56:00,87.4
4/16/2020 16:56:00,160.85,4/16/2020 16:56:00,74.93,4/16/2020 16:56:00,86.5
4/17/2020 16:56:00,162.1,4/17/2020 16:56:00,76,4/17/2020 16:56:00,87.0
4/20/2020 16:56:00,161.2,4/20/2020 16:56:00,75.66,4/20/2020 16:56:00,88.9
4/22/2020 16:56:00,163.1,4/22/2020 16:56:00,77.7,4/22/2020 16:56:00,92.0
4/23/2020 16:56:00,166.52,4/23/2020 16:56:00,76.65,4/23/2020 16:56:00,90.5
4/24/2020 16:56:00,172.65,4/24/2020 16:56:00,72.41,4/24/2020 16:56:00,84.0
4/27/2020 16:56:00,174.97,4/27/2020 16:56:00,75.29,4/27/2020 16:56:00,88.2
4/28/2020 16:56:00,170.15,4/28/2020 16:56:00,78.3,4/28/2020 16:56:00,91.5
4/29/2020 16:56:00,168.8,4/29/2020 16:56:00,80.18,4/29/2020 16:56:00,94.5
4/30/2020 16:56:00,170.5,4/30/2020 16:56:00,77.21,4/30/2020 16:56:00,90.4
5/4/2020 16:56:00,169.2,5/4/2020 16:56:00,76.1,5/4/2020 16:56:00,88.0
5/5/2020 16:56:00,172.24,5/5/2020 16:56:00,76.54,5/5/2020 16:56:00,86.8
5/6/2020 16:56:00,174.65,5/6/2020 16:56:00,76.2,5/6/2020 16:56:00,85.8
5/7/2020 16:56:00,183,5/7/2020 16:56:00,75.4,5/7/2020 16:56:00,84.0
5/8/2020 16:56:00,180.75,5/8/2020 16:56:00,77.43,5/8/2020 16:56:00,84.1
5/11/2020 16:56:00,183.4,5/11/2020 16:56:00,76.14,5/11/2020 16:56:00,82.5
5/12/2020 16:56:00,181.2,5/12/2020 16:56:00,75,5/12/2020 16:56:00,80.9
